Run started at:  2/13/2009 2:35:42 PM
Event	Real Time (min)	Lifetime (microsec)
11783	  6925.58	 2.9500
11784	  6926.31	15.1900
11785	  6927.00	 1.9780
11786	  6927.59	 0.3800
11787	  6928.78	 0.1260
11788	  6930.12	 2.1210
11789	  6930.28	 0.2300
11790	  6930.30	 1.2450
11791	  6931.55	 1.3040
11792	  6931.95	 2.7320
11793	  6932.54	 0.1800
11794	  6932.68	 1.0300
11795	  6934.36	 2.1910
11796	  6934.63	 5.1800
11797	  6935.21	 2.1390
11798	  6936.17	 1.3200
11799	  6936.47	 3.7520
11800	  6936.58	 1.3790
11801	  6936.77	 1.2780
11802	  6936.87	 4.6400
11803	  6937.01	 3.2400
11805	  6937.82	 1.8100
11806	  6938.95	 5.8900
11807	  6939.56	 1.5680
11808	  6940.37	 1.9440
11809	  6940.44	 0.2200
11810	  6942.45	 1.5780
11811	  6944.06	 0.2200
11812	  6944.39	 1.6220
11813	  6944.41	 2.3430
11814	  6945.10	 5.5560
11815	  6945.17	 0.3500
11816	  6946.10	 1.5990
11817	  6946.14	 0.2290
11818	  6947.33	 7.9180
11819	  6948.29	 0.8590
11820	  6949.46	 2.0280
11821	  6950.57	 0.8300
11822	  6950.71	 0.4400
11823	  6951.47	 2.1300
11824	  6952.51	 0.4800
11825	  6953.00	 0.4220
11826	  6953.88	 1.1530
11827	  6957.03	 3.7200
11828	  6957.08	 1.0100
11829	  6958.39	 0.2650
11830	  6958.58	 1.8900
11831	  6958.74	 0.1600
11832	  6959.03	 0.8630
11833	  6959.82	 4.5410
11834	  6961.18	 1.1700
11835	  6961.94	 4.3300
11836	  6963.30	 1.2520
11837	  6963.85	 0.1300
11838	  6966.32	 3.8820
11839	  6966.86	 1.1800
11840	  6967.80	 0.1360
11841	  6969.38	 1.2090
11842	  6969.46	 0.5810
11843	  6970.04	 1.5080
11844	  6970.81	 1.1020
11845	  6971.32	 1.3110
11846	  6972.03	 2.9800
11847	  6972.69	 4.5620
11848	  6973.36	 1.6540
11849	  6973.50	12.8800
11850	  6973.72	 0.3900
11851	  6974.00	 7.2520
11852	  6974.10	 1.1140
11853	  6974.56	 2.6300
11854	  6975.02	 0.1390
11855	  6975.42	 2.2630
11856	  6975.60	 5.5390
11857	  6976.84	 2.0200
11858	  6976.95	 0.2250
11859	  6977.72	14.5600
11860	  6978.09	 3.9100
11861	  6978.93	17.3420
11862	  6979.16	 1.8900
11863	  6979.78	 1.2900
11864	  6979.94	 0.5880
11865	  6980.73	 0.5000
11867	  6981.07	 1.3720
11868	  6981.21	 9.6170
11869	  6981.30	 1.4910
11870	  6982.03	 6.8000
11871	  6982.29	 2.1100
11872	  6982.43	 0.7920
11873	  6982.48	 0.9200
11875	  6984.23	 1.6500
11876	  6984.27	 1.3600
11877	  6984.84	 1.0710
11878	  6986.39	 4.4100
11879	  6987.70	 0.2800
11880	  6988.81	 1.2800
11881	  6988.83	 3.1100
11882	  6989.62	 0.4380
11883	  6989.90	 1.4700
11884	  6990.44	 0.2500
11885	  6990.73	 0.5800
11886	  6990.87	 1.0200
11887	  6991.11	 0.5820
11888	  6991.23	 2.4210
11889	  6991.44	 0.6670
11890	  6992.78	 0.4690
11891	  6993.14	 8.0890
11892	  6993.36	 3.1530
11893	  6994.02	 5.3130
11894	  6994.14	 0.1400
11895	  6995.16	 1.3200
11896	  6995.29	 0.4000
11897	  6997.92	 3.3200
11898	  6998.71	10.0090
11899	  7000.92	 1.0300
11900	  7002.28	 0.2510
11901	  7002.50	 2.9770
11902	  7002.71	 0.2320
11903	  7002.88	 0.1500
11904	  7003.46	 2.7320
11905	  7003.70	 1.3250
11906	  7004.42	 1.2000
11907	  7004.80	 1.7270
11908	  7004.82	 0.1220
11909	  7005.08	 4.9080
11910	  7005.27	 4.8530
11911	  7005.59	17.1560
11912	  7005.79	 0.3100
11913	  7005.92	 0.7210
11914	  7006.84	 0.1480
11915	  7007.38	 0.3100
11916	  7007.66	 2.0500
11917	  7007.96	 0.8490
11918	  7008.12	 8.0410
11919	  7008.94	 0.2210
11920	  7009.29	 0.1320
11921	  7009.31	 1.9670
11922	  7010.23	 8.2900
11923	  7010.54	 0.6090
11924	  7015.56	 4.4230
11925	  7016.03	 1.2500
11926	  7016.47	 0.1400
11927	  7017.00	 2.2020
11928	  7017.17	 2.4090
11929	  7017.86	 4.6290
11930	  7018.00	 1.9310
11931	  7018.04	 1.3200
11932	  7018.75	 0.1200
11933	  7018.85	 0.1810
11934	  7019.03	 1.6100
11935	  7019.67	 1.0440
11936	  7019.76	 1.0890
11937	  7021.33	 5.8400
11938	  7021.42	 4.0400
11939	  7022.77	 2.0990
11940	  7023.92	 8.1500
11941	  7024.75	 1.9020
11942	  7024.96	 0.4510
11943	  7025.35	 0.1310
11944	  7026.29	15.1000
11945	  7026.65	 1.5990
11946	  7026.89	 0.2300
11947	  7027.33	 0.4800
11948	  7027.40	 1.9160
11949	  7027.89	 0.1780
11950	  7030.34	 1.3800
11951	  7033.07	11.6500
11952	  7033.36	 3.8290
11953	  7033.80	 4.3090
11954	  7033.87	 2.2300
11955	  7034.83	 0.9290
11956	  7035.94	 1.4220
11957	  7036.18	 3.1600
11958	  7036.85	 0.9600
11959	  7037.76	 2.7090
11960	  7037.85	 2.2430
11961	  7037.89	 6.8220
11962	  7039.08	 1.3240
11963	  7039.80	10.0200
11964	  7039.98	 0.1200
11965	  7040.10	 0.6800
11966	  7040.49	 0.5710
11967	  7041.32	 0.7190
11968	  7041.46	 0.5460
11969	  7042.45	 0.1520
11970	  7043.59	 0.2000
11971	  7044.45	 1.0100
11972	  7046.14	 0.2000
11973	  7048.69	 1.6340
11974	  7049.43	 0.9500
11975	  7049.57	 0.1190
11976	  7050.36	 1.0600
11977	  7050.45	 4.4500
11978	  7050.56	 2.8780
11979	  7050.73	 5.4800
11980	  7051.91	 0.5700
11981	  7052.63	 1.9600
11983	  7053.12	 2.5400
11984	  7053.15	 3.3480
11985	  7053.42	 5.9740
11986	  7053.84	 4.5720
11987	  7054.17	 8.9770
11988	  7054.59	 4.6180
11989	  7054.78	 0.7000
11990	  7056.62	 0.9460
11991	  7057.60	 3.7210
11992	  7057.71	 0.1110
11993	  7058.15	 3.4300
11994	  7058.27	 0.9650
11995	  7058.41	 1.0700
11996	  7059.58	 0.6300
11997	  7059.94	 3.6360
11998	  7060.30	 8.1410
11999	  7060.44	 0.4680
12000	  7060.49	 2.3170
12001	  7061.15	15.0680
12002	  7062.19	 4.1080
12004	  7064.38	 1.8000
12005	  7065.55	 4.7820
12006	  7065.74	 1.4480
12007	  7066.26	 0.1300
12008	  7066.44	 1.8250
12009	  7067.19	 5.7120
12010	  7067.79	 0.4700
12011	  7067.89	12.5300
12012	  7068.28	 3.2200
12013	  7068.98	 1.6980
12014	  7070.27	 8.1800
12015	  7070.54	 0.5300
12016	  7070.56	 0.3030
12017	  7071.02	 4.1790
12018	  7071.11	 2.4220
12019	  7074.09	 1.4400
12020	  7075.02	 2.2180
12021	  7075.14	 1.1200
12022	  7075.28	 0.1170
12023	  7075.67	 0.6300
12024	  7075.88	 6.1400
12025	  7076.00	 1.9810
12026	  7076.14	 0.1390
12027	  7077.57	 0.1600
12028	  7078.84	 0.6780
12029	  7079.77	 3.4800
12031	  7080.11	 0.1200
12032	  7080.40	 0.4100
12033	  7080.89	 0.1270
12034	  7084.07	 0.3000
12035	  7084.31	 0.5200
12036	  7085.39	 2.3500
12037	  7086.03	 0.2000
12038	  7086.32	 1.2180
12039	  7089.52	 0.7860
12040	  7089.77	16.5670
12041	  7090.18	 0.6910
12042	  7090.74	 0.9400
12043	  7092.05	 1.0290
12044	  7093.46	11.0890
12045	  7093.82	 2.9790
12046	  7094.14	 2.8480
12047	  7094.96	 3.3000
12048	  7095.07	 0.1110
12049	  7096.61	 2.4200
12050	  7097.04	 2.6300
12051	  7097.06	 1.5800
12052	  7097.50	 1.4240
12053	  7097.74	 3.8300
12054	  7097.88	 2.9400
12055	  7098.17	 0.1400
12056	  7099.03	 4.0020
12057	  7100.10	 1.2380
12058	  7100.69	 1.5300
12059	  7101.92	 0.2110
12060	  7102.61	 0.1200
12061	  7103.08	 5.0140
12062	  7103.12	 3.9500
12063	  7103.75	 0.5000
12064	  7104.10	 2.9480
12065	  7104.18	 2.5300
12066	  7104.37	 2.0800
12067	  7105.49	 0.4910
12068	  7105.55	 0.1200
12069	  7106.71	 5.5270
12070	  7107.67	 3.9690
12071	  7107.77	 4.4900
12072	  7108.55	 1.5230
12073	  7108.94	 1.0500
12074	  7108.98	 0.4100
12075	  7109.50	 3.3000
12076	  7109.56	 6.0440
12077	  7109.75	 0.8500
12078	  7110.87	 5.2020
12079	  7111.19	 2.6420
12080	  7112.57	 1.2710
12081	  7112.61	 2.9350
12082	  7114.09	 0.1120
12083	  7114.23	 1.2600
12084	  7114.28	 0.3010
12085	  7114.34	 1.8300
12086	  7114.36	 0.8910
12087	  7114.74	 1.0050
12088	  7115.48	 6.2900
12089	  7117.02	 1.4100
12090	  7117.13	 3.8490
12091	  7117.72	 8.1740
12092	  7118.28	 0.8400
12093	  7118.77	 0.3800
12094	  7118.91	 1.1850
12095	  7119.43	 1.6410
12096	  7119.90	 0.2020
12097	  7120.20	 2.4320
12098	  7120.30	 2.6700
12099	  7120.41	 0.7510
12100	  7121.52	 6.1400
12101	  7121.73	 1.9700
12102	  7121.88	 8.0300
12103	  7123.56	 2.8150
12104	  7125.02	11.5920
12105	  7126.41	 1.5820
12106	  7126.80	 3.2490
12107	  7128.77	 7.7540
12108	  7129.39	 1.0510
12109	  7129.48	 1.7890
12110	  7129.94	 2.8100
12111	  7130.16	 0.6190
12112	  7130.37	 3.2310
12113	  7132.56	 3.3600
12114	  7132.62	 0.7670
12115	  7133.24	 0.9470
12116	  7133.99	 0.7410
12117	  7134.04	 0.9200
12119	  7134.40	 1.9060
12120	  7136.16	 0.5150
12121	  7136.42	 1.9700
12122	  7136.73	 0.3090
12123	  7137.03	 0.2410
12124	  7137.17	 3.0400
12125	  7137.70	 0.7620
12126	  7137.72	 2.2750
12127	  7140.83	 0.1200
12128	  7140.92	 0.7810
12129	  7140.96	 5.0310
12130	  7141.05	 0.7610
12131	  7142.31	 0.1220
12132	  7142.43	 0.6200
12133	  7142.69	 5.5100
12134	  7143.16	 0.9690
12135	  7143.45	 0.7500
12136	  7143.94	 3.7390
12137	  7144.05	 1.8700
12138	  7144.39	 0.4090
12139	  7144.75	 4.7810
12140	  7145.34	 0.5690
12141	  7145.86	 1.0800
12142	  7146.64	 2.2710
12143	  7148.33	 0.9600
12144	  7148.39	 6.2020
12145	  7149.11	 4.3800
12146	  7149.55	 0.3080
12147	  7149.79	 5.3600
12148	  7150.01	 3.2090
12149	  7150.64	 1.9610
12150	  7150.73	 0.1890
12151	  7151.08	 0.1400
12152	  7151.49	 0.3600
12153	  7151.70	 7.6200
12154	  7152.17	 1.7000
12155	  7152.30	 2.5300
12156	  7152.97	 0.1200
12157	  7153.14	 0.3200
12158	  7153.37	 0.3000
12159	  7154.91	 1.2500
12160	  7155.67	 0.2810
12161	  7155.89	 2.4010
12162	  7156.57	 1.6600
12163	  7156.96	 0.7110
12164	  7157.21	 0.8700
12166	  7158.51	11.1680
12167	  7159.00	 2.0900
12168	  7159.22	 0.3200
12169	  7159.46	 0.7210
12170	  7160.64	 5.2240
12171	  7161.20	 2.0200
12172	  7161.44	 2.9000
12173	  7162.13	 0.1980
12174	  7162.25	 2.4560
12175	  7162.61	 2.7400
12176	  7164.47	10.4200
12177	  7166.09	 4.0900
12178	  7166.27	 0.1300
12179	  7168.71	10.1420
12180	  7168.95	 0.2150
12181	  7169.21	 0.3400
12182	  7169.60	 1.7590
12183	  7169.74	 5.6760
12184	  7169.83	 0.6600
12185	  7170.82	 2.3190
12186	  7171.53	13.7500
12187	  7172.65	 1.2840
12188	  7172.69	 1.1100
12189	  7172.77	 1.6900
12190	  7172.94	16.1100
12191	  7173.08	 0.6090
12192	  7173.60	 6.4400
12193	  7173.73	 3.1580
12194	  7173.88	 0.6210
12195	  7174.92	 0.1300
12196	  7175.13	 2.7100
12197	  7175.69	 0.5100
12198	  7175.73	 0.5800
12199	  7176.39	 2.2340
12200	  7177.09	 4.2960
12201	  7177.53	 1.3600
12202	  7178.12	 1.2100
12203	  7179.08	 0.1540
12204	  7179.16	 0.3400
12205	  7179.53	 3.7390
12206	  7180.64	 1.2850
12207	  7181.16	 9.4400
12208	  7181.57	 0.1290
12209	  7181.59	 0.4800
12210	  7182.15	 2.9490
12211	  7184.24	 2.9900
12212	  7185.18	 0.7480
12213	  7185.51	 1.6900
12214	  7186.15	 7.7420
12215	  7186.40	 3.3020
12216	  7187.61	 1.4140
12217	  7188.16	 3.8100
12218	  7188.40	 0.2700
12219	  7188.69	 1.3090
12220	  7188.84	 0.1890
12221	  7189.13	 0.1250
12222	  7189.39	 1.4690
12223	  7190.08	 0.2900
12224	  7190.20	 1.3200
12225	  7190.38	 3.6410
12226	  7190.55	 0.2000
12227	  7191.09	12.4210
12228	  7191.82	 3.6500
12229	  7192.64	 2.9620
12230	  7194.53	 0.1300
12231	  7194.82	 1.1700
12232	  7194.90	 0.2100
12233	  7195.10	 1.1210
12234	  7195.66	 1.4500
12235	  7195.88	11.5330
12236	  7196.14	 1.4400
12237	  7199.17	 0.4360
12238	  7199.78	 0.4610
12239	  7201.42	 4.5200
12240	  7201.53	 2.7400
12241	  7201.57	 3.9500
12242	  7201.66	 0.1440
12243	  7202.90	 9.2500
12244	  7204.74	 2.0690
12245	  7204.98	 0.1680
12246	  7206.68	 3.9910
12247	  7207.02	 1.5210
12248	  7207.61	 0.1600
12249	  7209.07	 0.2300
12250	  7210.02	 1.1020
12251	  7210.51	 0.9210
12252	  7211.19	 3.2580
12253	  7211.28	 0.3300
12254	  7212.67	 1.7060
12255	  7213.18	 2.0500
12256	  7213.20	 0.8000
12257	  7213.91	 0.2100
12258	  7214.20	 0.1330
12259	  7214.36	15.3700
12260	  7214.65	 8.3680
12261	  7214.84	 2.5640
12262	  7215.29	 0.6090
12263	  7215.33	 0.1140
12264	  7215.76	 9.3890
12265	  7216.01	 3.9620
12266	  7216.92	 0.2490
12267	  7217.14	 2.7780
12268	  7217.79	 0.6900
12269	  7217.88	 2.1200
12270	  7218.55	16.5520
12271	  7218.72	 3.6120
12272	  7218.86	 0.1200
12273	  7220.09	 1.9200
12274	  7220.31	 0.4580
12275	  7220.67	 1.6910
12276	  7221.18	 2.2900
12277	  7221.53	 0.6240
12278	  7221.84	 0.1240
12279	  7222.36	 0.4200
12280	  7223.36	 0.4300
12281	  7224.08	 2.6300
12282	  7224.10	 3.6300
12283	  7224.51	 2.1400
12284	  7225.02	 0.9140
12285	  7226.06	15.0700
12286	  7226.13	 3.3000
12287	  7226.52	 2.9120
12288	  7227.66	 0.1180
12289	  7227.95	 2.0730
12290	  7228.44	 3.3600
12291	  7228.73	 2.5500
12292	  7228.94	 2.3600
12293	  7229.81	 1.3400
12294	  7230.02	 4.3700
12295	  7230.28	 4.1880
12296	  7230.33	 2.0960
12297	  7230.67	 2.6800
12298	  7232.58	12.6400
12299	  7234.24	 1.7350
12300	  7234.73	 3.4090
12301	  7235.16	 2.3000
12302	  7236.78	 0.1990
12303	  7237.79	 0.7200
12304	  7238.38	 0.1600
12305	  7238.69	 2.5300
12306	  7238.81	 2.7490
12307	  7240.43	 0.5070
12308	  7240.50	 5.0260
12309	  7240.65	 5.4640
12310	  7241.26	 3.7150
12311	  7241.60	 0.7900
12312	  7241.88	 1.0980
12313	  7242.70	 1.6340
12314	  7243.72	 4.1820
12315	  7243.78	 1.0300
12316	  7244.20	 4.1600
12317	  7244.76	 2.6100
12318	  7245.00	 0.7230
12319	  7246.33	 1.9060
12320	  7246.42	 1.3580
12321	  7246.76	 1.7900
12322	  7247.80	 0.1420
12323	  7248.36	 1.7930
12324	  7248.68	 0.1610
12325	  7249.01	 1.4290
12326	  7249.04	 9.4090
12327	  7249.15	 1.2000
12328	  7249.99	 1.6280
12329	  7250.03	 1.6620
12330	  7250.09	 2.2190
12331	  7250.76	 7.1720
12332	  7251.59	 2.9450
12333	  7251.86	 0.9300
12334	  7254.94	 0.1500
12335	  7255.88	 1.0300
12336	  7256.29	 2.7100
12337	  7256.91	 2.6580
12338	  7256.99	 1.4600
12339	  7257.25	 1.2630
12340	  7257.67	 0.2800
12341	  7257.73	 0.2500
12342	  7260.42	 2.5900
12343	  7261.30	 2.2320
12344	  7261.35	 2.4110
12345	  7261.93	 1.0500
12346	  7262.22	 2.6400
12347	  7262.42	 0.1200
12348	  7262.78	 0.7320
12349	  7263.07	 0.1680
12350	  7263.56	 1.3800
12352	  7264.19	 5.5590
12353	  7264.33	 2.1490
12354	  7265.00	 1.7600
12355	  7265.56	 1.7800
12356	  7265.97	 1.1700
12357	  7266.19	 1.7770
12358	  7266.71	 0.2210
12359	  7267.71	 3.2100
12360	  7268.22	 7.8890
12361	  7269.86	 0.4920
12362	  7270.58	 0.1810
12363	  7270.96	 4.5370
12364	  7272.12	 5.3700
12365	  7272.87	 0.4400
12366	  7273.01	 0.3500
12367	  7273.14	 0.5650
12368	  7274.60	 0.2580
12369	  7274.77	 1.0910
12370	  7275.08	 3.1900
12371	  7275.43	 4.4010
12372	  7275.47	 0.6200
12373	  7275.54	 0.4300
12374	  7277.84	 0.8500
12375	  7278.18	 0.7100
12376	  7278.55	 0.5670
12377	  7279.03	 0.7900
12378	  7279.60	 0.2200
12379	  7279.78	 4.8700
12380	  7280.59	 0.1230
12381	  7280.69	 0.8110
12382	  7282.12	 3.9410
12383	  7282.54	 1.1000
12384	  7282.65	 4.0020
12385	  7282.67	15.7270
12386	  7283.13	 0.6600
12387	  7283.97	12.0310
12388	  7284.91	 0.5220
12389	  7286.32	 2.5900
12390	  7287.70	 0.9750
12391	  7288.79	 1.4600
12392	  7289.36	 6.6300
12393	  7290.04	 2.7960
12394	  7290.41	 8.8360
12395	  7291.52	 2.7890
12396	  7292.88	 0.9200
12397	  7293.09	 0.6100
12398	  7293.78	 0.1990
12399	  7294.47	 0.1700
12400	  7295.59	 4.1930
12401	  7295.95	 2.2100
12402	  7296.02	 1.5390
12403	  7296.38	 1.8600
12404	  7296.44	 0.7100
12405	  7298.56	 0.1500
12406	  7298.72	 3.1270
12407	  7299.63	 0.1390
12408	  7299.67	 2.3990
12409	  7300.41	 0.1690
12410	  7301.08	 0.6600
12411	  7302.79	 0.1890
12412	  7304.30	 0.1600
12413	  7304.76	 6.1680
12414	  7304.92	 0.1300
12415	  7305.27	 0.7300
12416	  7305.50	 1.0000
12417	  7305.71	 0.1110
12418	  7306.10	 1.4710
12419	  7306.14	16.6450
12420	  7307.04	 1.9000
12421	  7307.33	 0.2680
12422	  7307.61	 1.0000
12423	  7307.73	 1.1900
12424	  7307.84	 0.4210
12425	  7308.12	 1.9000
12426	  7308.57	 3.0990
12427	  7308.65	 0.3890
12428	  7308.89	 1.5260
12429	  7309.97	 1.0380
12430	  7310.09	 0.1300
12431	  7310.95	 3.1200
12432	  7311.34	 4.7200
12433	  7311.43	 1.4520
12434	  7311.72	11.2310
12435	  7312.08	 1.7000
12436	  7312.17	 0.9000
12437	  7312.97	 0.1620
12438	  7314.99	 0.1240
12439	  7315.49	 2.2900
12440	  7315.72	 5.0300
12441	  7316.31	 0.3510
12442	  7316.50	 0.1200
12443	  7317.32	 0.1200
12444	  7320.42	 0.1790
12445	  7321.08	 0.6900
12446	  7322.20	 1.4290
12447	  7323.03	 4.5900
12448	  7323.74	 2.1410
12449	  7323.96	 1.3240
12450	  7324.11	 0.2700
12451	  7324.17	 0.9620
12452	  7324.44	 0.1100
12453	  7325.22	 0.5900
12454	  7326.98	 1.4800
12455	  7327.00	 1.5700
12456	  7327.21	 0.1200
12457	  7327.38	 0.4960
12458	  7327.90	 0.1400
12459	  7327.94	 3.5120
12460	  7327.97	 1.3410
12461	  7328.27	 5.1250
12462	  7328.51	 3.9290
12463	  7330.46	 2.2440
12464	  7331.30	 2.3760
12465	  7332.94	 3.2920
12466	  7333.43	 0.3920
12467	  7333.82	 4.0460
12468	  7334.01	 0.2500
12470	  7334.10	 6.5810
12471	  7334.33	 1.6100
12472	  7334.72	 0.4710
12473	  7334.96	 0.3050
12474	  7335.01	 1.1590
12475	  7335.20	 0.1250
12476	  7335.41	 0.1380
12477	  7336.50	 1.5300
12478	  7336.86	 0.5660
12479	  7337.17	 4.7270
12480	  7337.99	 3.4400
12481	  7339.13	 5.9900
12482	  7341.43	 2.7300
12483	  7342.71	 1.5900
12484	  7343.80	 0.6510
12485	  7343.84	 1.8100
12486	  7344.38	 0.1390
12487	  7344.45	 0.9300
12488	  7344.52	 6.3800
12489	  7344.80	 3.5600
12490	  7345.19	 2.8710
12491	  7345.48	 0.1200
12492	  7345.85	 0.7720
12493	  7346.07	 0.1500
12494	  7346.55	 0.4500
12495	  7346.72	 0.1170
12496	  7347.31	 4.6490
12497	  7348.55	15.8660
12498	  7348.91	 1.4680
12499	  7349.32	 1.1500
12500	  7349.96	 2.5000
12501	  7351.12	 1.3890
12502	  7351.19	 1.8680
12503	  7352.87	 2.1810
12504	  7353.91	 2.4540
12505	  7354.52	 3.6010
12506	  7354.96	 3.1590
12507	  7355.42	 1.6040
12508	  7357.04	 3.2100
12509	  7359.26	 0.1200
12510	  7359.60	 0.5000
12511	  7360.29	 1.7740
12512	  7361.60	 1.0920
12513	  7361.72	 3.2540
12514	  7362.43	 5.2000
12515	  7363.25	 0.2610
12516	  7364.29	 0.6800
12517	  7364.42	 1.1790
12518	  7364.99	 1.9070
12519	  7365.20	 0.5120
12520	  7365.30	 2.8080
12521	  7365.60	 2.0100
12522	  7365.63	 5.7270
12523	  7366.58	 0.2190
12524	  7366.90	 1.0100
12525	  7367.12	 0.2300
12526	  7367.41	 1.4100
12527	  7367.84	 0.7000
12528	  7368.14	 2.7640
12529	  7369.02	 2.7100
12530	  7369.43	 2.7900
12531	  7370.18	 0.1220
12532	  7370.26	 2.6190
12533	  7370.75	 1.9400
12534	  7371.12	 0.1290
12535	  7371.14	 9.3600
12536	  7371.20	 0.9560
12537	  7371.51	 0.1400
12538	  7371.58	10.8700
12539	  7371.88	 1.7110
12540	  7372.49	 8.0550
12541	  7373.65	 1.6620
12542	  7374.39	 2.0500
12543	  7374.78	 1.0940
12544	  7374.89	 0.8700
12545	  7374.93	 8.9990
12546	  7375.25	 2.8000
12547	  7375.39	 1.6800
12548	  7375.90	 0.1100
12549	  7376.39	 0.1170
12550	  7376.48	 1.6020
12551	  7376.92	 0.1400
12552	  7377.64	 6.2600
12553	  7378.40	 1.5090
12554	  7378.79	 1.4600
12555	  7378.93	 3.0720
12556	  7379.07	 2.0800
12557	  7380.36	 0.1700
12558	  7380.80	 6.3900
12559	  7381.02	 7.0300
12560	  7382.82	 0.3090
12561	  7382.97	 2.5800
12562	  7383.67	 7.4950
12563	  7384.00	16.9530
12564	  7385.06	 2.6420
12565	  7386.10	 0.8710
12566	  7386.41	 1.2960
12567	  7387.72	 2.5680
12568	  7388.53	 2.4750
12569	  7388.62	 1.8910
12570	  7389.23	 4.0300
12571	  7389.83	 0.4390
12572	  7390.34	 1.1290
12573	  7392.40	 0.9440
12574	  7392.49	10.2060
12575	  7392.58	 0.5000
12576	  7392.92	 1.5540
12577	  7393.48	 0.4600
12578	  7394.50	 0.6600
12579	  7394.53	 0.3360
12580	  7394.59	12.5030
12581	  7394.91	 0.1200
12582	  7395.00	 0.3000
12583	  7396.34	 1.2710
12584	  7397.47	 0.2500
12585	  7397.69	 0.8420
12586	  7398.23	 2.1090
12587	  7398.56	 4.3800
12588	  7399.50	 0.3230
12589	  7400.19	 1.2820
12590	  7400.33	 3.6490
12591	  7401.92	 1.0100
12592	  7402.28	15.8320
12593	  7402.37	 0.3900
12594	  7402.92	 4.4690
12595	  7403.20	 0.9010
12596	  7403.44	 0.3080
12597	  7403.71	 0.4000
12598	  7404.12	 1.0910
12600	  7405.70	 1.5800
12601	  7407.41	 0.1200
12602	  7407.65	 1.5400
12603	  7407.69	 0.6990
12604	  7407.74	 2.8000
12605	  7407.98	 2.4800
12606	  7408.42	 3.1140
12607	  7408.51	 1.9480
12608	  7408.70	 3.1200
12609	  7408.83	 0.4800
12610	  7410.00	 1.8510
12611	  7410.21	 0.1200
12612	  7410.41	 2.3800
12613	  7411.79	 4.8530
12614	  7412.87	 0.6110
12615	  7412.99	 0.1650
12616	  7413.06	 0.3430
12617	  7413.20	 1.2600
12618	  7413.27	 0.1150
12619	  7413.75	 1.0510
12620	  7414.66	 2.6200
12621	  7414.93	 4.0670
12622	  7415.35	12.4370
12623	  7415.51	 1.2420
12624	  7416.30	 1.4130
12625	  7416.32	 0.7200
12626	  7420.46	 0.3530
12627	  7420.51	 2.3390
12628	  7421.09	12.9790
12629	  7422.88	 0.6800
12630	  7422.97	 2.5700
12631	  7423.01	 1.1320
12632	  7423.30	 4.5190
12633	  7423.86	 0.1200
12634	  7424.27	 2.6610
12635	  7425.48	 0.3610
12636	  7425.50	 5.5780
12637	  7425.72	 2.3910
12638	  7426.85	 1.4600
12639	  7427.26	 1.2700
12640	  7427.38	 9.1310
12641	  7429.34	 0.4210
12642	  7429.48	 0.9100
12643	  7430.19	 0.1590
12644	  7431.38	 0.3080
12645	  7431.55	 4.4300
12646	  7431.83	 1.1990
12647	  7432.05	 0.1700
12648	  7434.63	 0.8080
12649	  7435.39	 1.7780
12650	  7435.58	 3.1800
12651	  7436.02	 1.5800
12652	  7436.51	 0.3000
12653	  7436.75	 1.2800
12654	  7436.77	 2.9400
12655	  7437.63	 6.6190
12656	  7438.25	 9.5800
12657	  7440.35	 0.1220
12658	  7441.62	 4.9850
12659	  7442.30	 8.7110
12660	  7442.47	 3.5800
12661	  7442.56	 1.4170
12662	  7443.80	 1.1800
12663	  7444.32	 0.2400
12664	  7445.18	 1.7480
12665	  7445.87	 0.1720
12666	  7446.57	 0.9690
12667	  7446.60	 3.7200
12668	  7446.88	 1.6290
12669	  7447.38	 2.3810
12670	  7448.61	 1.1160
12671	  7448.65	 2.1070
12672	  7448.69	 2.6870
12673	  7448.76	 1.6960
12674	  7451.89	 1.5780
12675	  7452.43	 4.8510
12676	  7453.33	 0.5550
12677	  7454.18	 3.3080
12678	  7454.84	 2.3700
12679	  7455.20	 1.4400
12680	  7455.27	 0.1130
12681	  7455.73	 0.6510
12682	  7456.00	 3.9580
12683	  7456.16	 0.6300
12684	  7456.48	 1.8660
12685	  7457.93	 1.8700
12686	  7458.32	 1.3450
12687	  7458.86	 2.0300
12688	  7460.01	 4.0140
12689	  7460.66	 0.1410
12690	  7461.15	10.5200
12691	  7462.52	 1.5700
12692	  7462.66	 2.0800
12694	  7463.00	 0.5390
12695	  7463.05	 2.1510
12696	  7463.24	 4.2600
12697	  7463.51	 7.8630
12698	  7463.56	 4.4600
12699	  7463.67	 1.5450
12700	  7464.43	 2.1800
12701	  7464.50	 0.3600
12702	  7464.76	 7.1000
12703	  7465.48	 2.4830
12704	  7465.74	 3.7210
12705	  7466.47	 0.9800
12706	  7466.69	 2.1490
12707	  7466.91	 1.1180
12708	  7467.03	 2.8000
12709	  7468.39	 3.5200
12710	  7469.50	 0.5930
12711	  7470.11	 2.8900
12712	  7470.92	 1.6920
12713	  7472.06	 0.1400
12714	  7472.38	 0.5390
12715	  7472.64	 1.1160
12716	  7472.83	 2.8610
12717	  7473.07	 1.2300
12718	  7473.24	 0.4000
12719	  7473.26	 1.8300
12720	  7474.12	 1.0200
12721	  7474.18	 0.1410
12722	  7474.30	 8.2290
12723	  7474.44	 0.9240
12724	  7475.03	 0.2780
12725	  7475.89	 0.2500
12726	  7476.20	 0.9270
